id,time,ch1,ch2,ch3,ch4,ch5,ch6
156,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
157,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
158,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
159,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
160,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
161,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
162,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
163,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
164,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
165,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
166,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
167,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
168,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
169,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
170,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
171,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
172,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
173,2024-08-12 13-47-52,0.002,-0.025,-0.007,0.0,0.0,0.0,,
174,2024-08-12 13-47-52,0.002,-0.025,-0.007,0.0,0.0,0.0,,
175,2024-08-12 13-47-52,0.002,-0.025,-0.007,0.0,0.0,0.0,,
176,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
177,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
178,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
179,2024-08-12 13-47-52,0.002,-0.025,-0.008,0.0,0.0,0.0,,
180,2024-08-12 13-47-52,0.002,-0.025,-0.007,0.0,0.0,0.0,,
181,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
182,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
183,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
184,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
185,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
186,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
187,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
188,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
189,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
190,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
191,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
192,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
193,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
194,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
195,2024-08-12 13-47-52,0.003,-0.025,-0.007,0.0,0.0,0.0,,
196,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
197,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
198,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
199,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
200,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
201,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
202,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
203,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
204,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
205,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
206,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
207,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
208,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
209,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
210,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
211,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
212,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
213,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
